"","(Intercept)","CHELSA_bio10_02","CHELSA_bio10_11","CHELSA_bio10_17","depthtobedrock2","Dry.or.Fleshy.Fruit","GLOBAL_SLOPE_10MIN","main_habitat","Mean.Corolla.Diameter","Mean.Seed.Length","Mean.Seed.Number.per.Fruit","meancarbon","meanpH","meanwatercap","Most.Common.Life.Form","df","logLik","AICc","delta","weight","rsqs"
"3916",-23.7579935826636,0.696126390684524,-1.7609540063867,NA,1.99213735062803,NA,NA,"+",NA,0.219186428211929,0.130914906574688,0.224012990605267,3.74292260519361,NA,NA,10,-386.179389103334,793.38203402062,32.4488765029449,1.10029883019681e-09,0.056
"1394",-9.53972317471871,1.08947022388702,NA,NA,NA,"+",-0.173971254756719,"+",NA,0.155036020547942,NA,0.182517141005171,NA,NA,NA,8,-388.360198699714,793.383991869474,32.4508343517989,1.0992222478273e-09,0.037
"3683",4.82992460458854,NA,-4.26128332044161,NA,NA,NA,-0.246767031387168,"+",NA,NA,0.111323176472521,0.192442739796675,3.53259981405319,NA,NA,8,-388.360915998996,793.385426468037,32.4522689503617,1.09843405921619e-09,0.037
"7684",0.699063575724722,0.628400422219776,-3.07954232455441,NA,NA,NA,NA,NA,NA,NA,0.103589669290295,0.103058074997035,2.04446669702063,0.454459359519113,NA,8,-388.361903579689,793.387401629425,32.4542441117491,1.09734980242969e-09,0.037
"733",-5.88749739533092,NA,NA,0.279176622989746,-0.00539463402307915,"+",NA,"+",0.125554153959384,NA,0.0342497626119202,NA,NA,NA,NA,8,-388.363547044316,793.390688558678,32.4575310410022,1.09554782799264e-09,0.037
"2524",5.07484669936332,0.501367321228503,-5.3528161948306,NA,1.40473888916968,"+",NA,"+",0.140984114011497,0.134675054003736,NA,NA,2.81619296491718,NA,NA,10,-386.184068833056,793.391393480065,32.4582359623894,1.09516175848648e-09,0.055
"4195",62.112889474994,NA,-11.4939542349234,NA,NA,NA,-0.105412025051962,"+",NA,NA,NA,NA,NA,-0.338633495976957,NA,6,-390.504198375364,793.391958394564,32.4588008768884,1.09485246579145e-09,0.019
"3539",19.6538000306671,NA,-6.45517487188164,NA,NA,"+",NA,"+",0.133454438568061,0.1324649430053,NA,0.0127056210804977,3.05973372019493,NA,NA,9,-387.279661382443,793.39265609822,32.4594985805441,1.09447059112027e-09,0.046
"7082",-31.7280391126418,0.656435057830096,NA,NA,1.20578934614112,NA,-0.136032241737195,NA,0.080373444604954,0.182267549435081,0.119500661737796,NA,3.09826074488741,1.9122646304336,NA,10,-386.186595017678,793.39644584931,32.4632883316349,1.09239866919902e-09,0.055
"8073",-35.9967828798132,NA,NA,NA,1.79717281345677,NA,NA,NA,0.0801244170863737,0.17629542619855,0.10026938447326,0.10411405371118,4.58565466158277,1.08036157286992,NA,9,-387.282224273133,793.397781879599,32.4646243619233,1.09166917402854e-09,0.046
"7811",19.6746341116723,NA,-6.27918072146446,NA,NA,NA,NA,NA,0.154115346919397,NA,0.0741548392822145,0.0153597624895365,2.67309263404358,0.19514550961113,NA,8,-388.367147134335,793.397888738717,32.4647312210413,1.09161084818412e-09,0.037
"493",-2.81519848840577,NA,NA,0.312980553647617,-0.618845789202281,NA,-0.190187243318498,"+",0.116851202527166,0.0505968266474157,NA,NA,NA,NA,NA,8,-388.367471705041,793.398537880128,32.4653803624522,1.09125660077338e-09,0.037
"3884",-17.2763445204107,0.674808987725859,-1.82963018204617,NA,1.03222706086192,NA,-0.193170416203525,NA,NA,0.213879575544329,0.133386029101296,0.361375913215111,3.31950818037919,NA,NA,10,-386.188347836629,793.399951487212,32.4667939695362,1.09048556925871e-09,0.055
"5501",-1.29238977583026,NA,NA,0.474923879889548,-0.670218907973997,"+",-0.0438073891487067,"+",NA,0.113014263341856,NA,-0.592360994796288,NA,0.126515975068216,NA,10,-386.188614862027,793.400485538008,32.4673280203327,1.09019442078901e-09,0.055
"7571",17.8691134349053,NA,-6.23930743514451,NA,NA,"+",NA,NA,0.132323610351892,0.132142524540718,NA,-0.00570181491500499,3.00428529454974,0.296574121377105,NA,9,-387.285097710851,793.403528755035,32.4703712373596,1.08853683309664e-09,0.046
"6732",-33.7231017078298,0.68794748036928,-0.534140566184533,NA,2.18460918793538,NA,NA,"+",NA,NA,0.114674460172396,NA,3.43229213122888,1.59024254224919,NA,9,-387.285646297085,793.404625927503,32.4714684098275,1.08793984054078e-09,0.046
"7971",1.81244726276736,NA,-4.09384554518722,NA,NA,NA,-0.229289608479971,NA,NA,0.21119855859201,0.125166720795668,0.141707035486484,3.6612193491673,0.484072288892776,NA,9,-387.286436065433,793.4062054642,32.4730479465242,1.08708095929307e-09,0.046
"281",-6.20422680059287,NA,NA,NA,0.376605718230493,"+",NA,NA,NA,0.124449774016434,NA,NA,NA,NA,NA,5,-391.567051464101,793.406830200929,32.4736726832535,1.08674144262143e-09,0.009
"5538",-12.3112044587552,1.09857522672461,NA,NA,NA,NA,-0.170423140138018,NA,0.142128567538156,0.101267222591486,NA,0.132427477291131,NA,0.966140026348924,NA,8,-388.371636766996,793.406868004038,32.4737104863622,1.08672090171316e-09,0.037
"4941",0.274051448984096,NA,NA,0.352907120848229,-0.364706011984749,NA,NA,"+",NA,0.11594259563735,0.060900746681304,NA,NA,-1.59356733784046,NA,8,-388.372299430227,793.408193330499,32.4750358128238,1.08600101027859e-09,0.037
"1866",-13.8287957394356,1.12099650909491,NA,NA,0.82945631964663,NA,NA,"+",NA,0.184040651903192,0.12393248388481,0.0863787383571661,NA,NA,NA,8,-388.372508431449,793.408611332943,32.4754538152679,1.08577405845771e-09,0.037
"7012",-26.0873215606871,0.735878166241641,0.158593440383129,NA,NA,NA,-0.261050032336004,"+",NA,0.222688600168023,0.141530102183018,NA,3.20501817910576,1.58608482401799,NA,10,-386.193289134404,793.409834082761,32.476676565085,1.08511044632059e-09,0.055
"7691",-0.503411564325575,NA,-5.05583640112471,NA,1.70310872802972,NA,NA,NA,NA,NA,0.102431089919315,0.0736815770732067,3.4559303639141,0.651598583544192,NA,8,-388.37383631632,793.411267102686,32.4781095850104,1.08433323234917e-09,0.037
"6372",-21.5636001994019,0.707519543195109,-0.313471373728163,NA,NA,NA,-0.210424600902267,"+",0.188713968565699,NA,NA,NA,2.75187744096544,1.72063666876418,NA,9,-387.289105512587,793.411544358507,32.4783868408311,1.08418292391775e-09,0.046
"1626",-13.3257773058753,1.07315677434987,NA,NA,0.808291775517959,"+",NA,"+",NA,NA,0.123449980034596,0.0724185302448339,NA,NA,NA,8,-388.374205763681,793.412005997407,32.4788484797316,1.08393270229043e-09,0.037
"3049",-29.4489069219749,NA,NA,NA,1.34137039164618,NA,-0.110064438566462,"+",0.0701946091831915,0.19283720236422,0.125714176724896,NA,4.39057564757434,NA,NA,9,-387.29009365445,793.413520642234,32.4803631245587,1.08311212651962e-09,0.046
"4717",1.57969055358893,NA,NA,0.367180516872569,-0.779689454636991,NA,-0.170215493076703,"+",NA,NA,0.0603958055133437,NA,NA,-1.28532457238377,NA,8,-388.376336276254,793.416267022555,32.4831095048793,1.08162582832359e-09,0.037
"12665",-5.0840711518373,NA,NA,NA,0.144659693872559,"+",-0.113943518564339,"+",NA,0.0618503395459793,NA,NA,NA,-0.159941742495021,"+",9,-387.291801686494,793.416936706322,32.4837791886464,1.08126371532261e-09,0.046
"1475",64.2805755466873,NA,-12.0114172767589,NA,NA,NA,NA,"+",0.130727702524472,0.108334611109451,NA,-0.161094646495243,NA,NA,NA,7,-389.452220035783,793.418201539456,32.4850440217805,1.08058012241622e-09,0.028
"4508",30.2530121408417,0.813943293079569,-7.60023690255311,NA,0.765554797549157,"+",NA,NA,0.144139013517203,0.102295020229192,NA,NA,NA,0.336319054689518,NA,9,-387.293368265581,793.420069864496,32.4869123468206,1.07957115630845e-09,0.046
"10089",-6.08671363005767,NA,NA,NA,0.285261372083011,NA,-0.104305400708956,"+",NA,0.0869033099737583,0.0926690423867629,-0.0995830244794393,NA,NA,"+",9,-387.296134211327,793.425601755986,32.4924442383109,1.07658924686305e-09,0.046
"4020",-7.6296527128261,0.672395033003977,-2.40549759918548,NA,NA,"+",-0.244482149449861,NA,0.0745274803963007,0.180365583828499,0.135532445387812,0.28903882673716,3.06692699122868,NA,NA,11,-385.096651775936,793.426948411686,32.4937908940103,1.07586459333252e-09,0.065
"14075",73.7452801821447,NA,-14.0687901498044,NA,0.736108133142893,"+",-0.0530370435321245,"+",0.0514398930538392,NA,0.103132768722058,-0.131487213975347,NA,-0.838330891137285,"+",12,-383.982595588926,793.429979910246,32.4968223925708,1.07423508762256e-09,0.074
"477",-5.59484129855169,NA,NA,0.28429169284011,-0.0570584115105533,"+",NA,"+",0.12084228232073,0.045582641425507,NA,NA,NA,NA,NA,8,-388.383508640909,793.430611751863,32.4974542341876,1.07389576800719e-09,0.037
"7988",-20.8568294345614,0.708328475964016,-0.666364238812605,NA,NA,"+",-0.273550192715195,NA,NA,0.2138297274578,0.149540279441247,0.224460581863756,3.31714266298082,0.894017730782053,NA,11,-385.099055647289,793.431756154391,32.498598636715,1.07328145926253e-09,0.065
"8097",-25.2590755531203,NA,NA,NA,NA,NA,-0.248631474661695,NA,0.0734906392904434,0.178750201517975,0.108315104909589,0.190308378271769,4.29715132780211,0.839092380868877,NA,9,-387.299234890057,793.431803113447,32.4986455957711,1.07325625941622e-09,0.046
"476",34.5173739267751,0.794244189773786,-8.15989611159614,NA,0.756656457620599,"+",NA,"+",0.144803378137555,0.10337793857276,NA,NA,NA,NA,NA,9,-387.300969527883,793.4352723891,32.5021148714247,1.07139616227462e-09,0.046
"3036",-1.22729112842467,0.564345871271389,-4.77558083294895,NA,1.62106171294444,"+",NA,"+",0.080402851863374,0.185413249043456,0.138358360777068,NA,3.14194317862923,NA,NA,11,-385.101541276419,793.436727412652,32.5035698949764,1.07061699241197e-09,0.064
"12729",-5.18287600793136,NA,NA,NA,0.209457559143292,"+",-0.126666507940386,NA,0.060703540818962,0.0355168231286118,NA,NA,NA,-0.266439017654295,"+",9,-387.302715057126,793.438763447586,32.50560592991,1.06952764019734e-09,0.046
"4156",27.1724383248861,0.761288807091681,-6.87856028057671,NA,0.521079495537061,"+",-0.114208102801873,NA,NA,NA,NA,NA,NA,0.656669881718727,NA,8,-388.388304451157,793.44020337236,32.5070458546849,1.06875789765015e-09,0.037
"13657",-7.34976398518554,NA,NA,NA,0.494666394986893,"+",NA,"+",NA,0.06833108405294,NA,-0.156864001475222,NA,0.224344435642732,"+",9,-387.304037628779,793.441408590891,32.5082510732151,1.06811404825315e-09,0.046
"6889",-37.6944003167865,NA,NA,NA,1.74502421756603,NA,-0.16034470803306,"+",0.146669749124443,NA,0.0895367409790396,NA,4.78309282324304,1.67666561392077,NA,9,-387.304406189873,793.442145713079,32.5089881954032,1.06772045550691e-09,0.046
"705",-4.52229046929736,NA,NA,NA,NA,NA,NA,"+",0.132491754939103,NA,0.0620837447168806,NA,NA,NA,NA,5,-391.584858413572,793.44244409987,32.5092865821949,1.06756117054873e-09,0.009
"3932",-18.32003593695,0.654445942290045,-2.61642507068615,NA,1.90100653216002,"+",NA,"+",NA,0.218500071396974,0.147086900588338,0.163722201960312,3.7708462620821,NA,NA,11,-385.105495230029,793.444635319872,32.5114778021965,1.06639218034943e-09,0.064
"10209",-4.6491853467317,NA,NA,NA,NA,NA,-0.119806161954549,"+",0.019135834644487,0.0805803282396678,0.0891194275861381,-0.0948526844956722,NA,NA,"+",9,-387.306336552385,793.446006438104,32.5128489204282,1.06566135600942e-09,0.046
"986",-12.7848352658262,1.09155250998413,NA,NA,0.660555826668697,"+",NA,"+",0.0914456916117316,0.144934764575601,0.12334712887725,NA,NA,NA,NA,9,-387.307042855219,793.447419043772,32.5142615260963,1.0649089421208e-09,0.046
"3132",-10.6569665904824,0.589024284201833,-2.566273713681,NA,0.972204982599806,"+",-0.170317305507781,NA,NA,NA,NA,0.354839903613462,3.03112579052296,NA,NA,9,-387.308171765775,793.449676864883,32.5165193472072,1.06370743350093e-09,0.046
"5507",66.3197289009095,NA,-12.2619359386547,NA,NA,NA,NA,NA,0.131969077858366,0.107912457930708,NA,-0.157570977617119,NA,-0.217896687816541,NA,7,-389.468067244435,793.44989595676,32.5167384390849,1.06359091505368e-09,0.028
"7777",-24.7003566574754,NA,NA,NA,NA,NA,-0.286248293005335,"+",NA,NA,0.109364091679149,0.179987456149847,4.28075279422758,0.843020910363293,NA,8,-388.39375779957,793.451110069186,32.5179525515103,1.06294545151703e-09,0.037
"4369",-3.61528434071296,NA,NA,NA,NA,"+",NA,NA,NA,0.128133203928744,NA,NA,NA,-0.22534920365883,NA,5,-391.590053581359,793.452834435445,32.5196769177692,1.06202939284316e-09,0.009
"13820",26.3717938979332,0.975865579224381,-7.06240380911964,NA,0.901256667469422,"+",-0.105402769110456,"+",0.0800001507250002,0.05611125124451,NA,0.0850350709785857,NA,-0.0925638830780545,"+",13,-382.867976692476,793.452934517027,32.5197769993512,1.06197624938196e-09,0.083
"4917",-2.14061348318863,NA,NA,0.264862841519761,NA,"+",-0.189329843988451,NA,NA,0.110741635633695,0.088519633322843,NA,NA,-1.30988495357698,NA,8,-388.396903454312,793.45740137867,32.5242438609947,1.05960704560581e-09,0.037
"5074",-11.132868334182,1.11646138138744,NA,NA,NA,"+",NA,"+",0.0987679535877012,0.139795003651135,0.11280988835668,NA,NA,0.600243065061029,NA,9,-387.31214072241,793.457614778154,32.5244572604784,1.05949399183912e-09,0.046
"1338",-10.1108188796148,1.062004415748,NA,NA,0.116822229386184,"+",-0.157066402558156,NA,NA,0.154711396693239,NA,0.198484416780679,NA,NA,NA,8,-388.397111337582,793.457817145209,32.5246596275338,1.05938679392287e-09,0.037
"14177",-4.88920327777597,NA,NA,NA,NA,NA,-0.122915454368501,"+",NA,0.0888123363711849,0.0927809552700195,-0.108583960137034,NA,0.110684720961123,"+",9,-387.312809140549,793.458951614432,32.5257940967564,1.05878604346592e-09,0.046
"6034",-11.3656763057018,1.06984449232605,NA,NA,NA,"+",NA,NA,0.095779783344852,0.14283874294324,0.114917611186428,-0.0468374029904188,NA,0.804813725207026,NA,9,-387.314584150868,793.462501635069,32.529344117393,1.05690835426577e-09,0.046
"3684",-20.629746971774,0.771310538555585,-0.189822644830372,NA,NA,NA,-0.298549918884766,"+",NA,NA,0.120423186535957,0.369116384442307,3.15940793210547,NA,NA,9,-387.314829318916,793.462991971166,32.52983445349,1.05664926586847e-09,0.046
"6188",-14.7773917852555,0.539741498490631,-2.26345514133232,NA,1.21308191195814,NA,-0.104025275113668,NA,NA,NA,NA,NA,2.49006161767664,1.77119582670048,NA,8,-388.399829775115,793.463254020275,32.5300965025998,1.05651082793831e-09,0.037
"10153",-6.27319960515553,NA,NA,NA,0.334321164434232,NA,-0.105722443664083,NA,0.0196328136618315,0.0781485040862979,0.0896516165216114,-0.118760473208356,NA,NA,"+",9,-387.315630152977,793.464593639288,32.5314361216119,1.05580340388863e-09,0.046
"1409",-4.00730080162267,NA,NA,NA,NA,NA,NA,NA,0.1242308429534,0.0916763935410613,NA,-0.111327408167996,NA,NA,NA,5,-391.596894991032,793.466517254791,32.5333597371152,1.05478841218224e-09,0.009
"6633",-38.0772344568885,NA,NA,NA,1.72824563164435,NA,-0.135703468329496,"+",0.127727483048813,0.141508959653372,NA,NA,4.88404476441706,1.73964361384107,NA,9,-387.316795060714,793.466923454761,32.5337659370854,1.0545742064248e-09,0.046
"4171",62.4780094726897,NA,-12.0846917385086,NA,0.662259337383004,NA,NA,"+",NA,NA,NA,NA,NA,-0.482673593588203,NA,6,-390.541702238882,793.466966121599,32.5338086039237,1.05455170899118e-09,0.018
"3188",-14.7974179464572,0.679005041867347,-1.08204689138014,NA,NA,"+",-0.261436892411481,"+",NA,NA,NA,0.346851544493598,3.14344128511118,NA,NA,9,-387.317309295591,793.467951924516,32.5347944068401,1.05403204699768e-09,0.046
"6772",-19.2452656738185,0.688372125444195,-0.75834155833212,NA,NA,"+",-0.2662237351733,"+",NA,NA,0.140216881686904,NA,2.96894046943988,1.47265655906295,NA,10,-386.222812577254,793.468880968462,32.5357234507867,1.05354253965355e-09,0.055
"6755",3.0672660988472,NA,-4.09738291427415,NA,NA,NA,-0.225655674767614,"+",NA,NA,0.113171180754288,NA,3.30175363631254,0.882748300743451,NA,8,-388.403098104243,793.469790678532,32.5366331608564,1.0530634394938e-09,0.037
"4515",66.5925772316829,NA,-12.2363037383043,NA,NA,NA,-0.102442691460753,NA,0.128863880808642,0.100159165117394,NA,NA,NA,-0.586412560389633,NA,7,-389.478595298273,793.470952064436,32.5377945467609,1.0524521104906e-09,0.028
"14121",-6.83455301340092,NA,NA,NA,0.365460310360999,NA,-0.107762682723537,NA,NA,0.0865137767422617,0.0933183745041208,-0.140823493693315,NA,0.179075402217731,"+",9,-387.318829060598,793.470991454529,32.5378339368536,1.05243138260159e-09,0.046
"6492",-33.4707318126934,0.631765766972448,-0.690570745656231,NA,2.01899829768062,"+",NA,"+",NA,0.192643346092706,NA,NA,3.83484541877536,1.60725795551613,NA,10,-386.224763580979,793.472782975911,32.5396254582355,1.05148907804186e-09,0.055
"1436",35.6785348247919,0.765211885253326,-8.29401627918777,NA,0.693659341555822,"+",NA,NA,0.143223345452556,0.104387446281373,NA,0.00835895365682249,NA,NA,NA,9,-387.320713168176,793.474759669684,32.5416021520089,1.05045035547886e-09,0.046
"6580",-6.84672375204286,0.579747167480542,-2.57613157945377,NA,NA,"+",-0.168037820037359,NA,0.136116777598513,0.132383391871311,NA,NA,2.56620495595963,1.4238029227939,NA,10,-386.226210647159,793.475677108271,32.5425195905951,1.04996860413708e-09,0.055
"6244",-19.0734649858036,0.649765466882805,-0.523638989992605,NA,NA,NA,-0.217143088364198,"+",NA,NA,NA,NA,2.62504084789221,1.68549065414606,NA,8,-388.409101448831,793.481797367709,32.5486398500334,1.04676047515634e-09,0.037
"3644",-10.4227669247448,0.627902347739022,-2.70284590491289,NA,0.967677260590985,"+",-0.199411919146773,NA,NA,NA,0.133326678950642,0.317954494911053,3.06253442632189,NA,NA,10,-386.229381314867,793.482018443687,32.5488609260113,1.04664477475324e-09,0.055
"3316",-16.3497868665568,0.731222340054189,-0.993677623346485,NA,NA,"+",-0.252498025012768,"+",0.184856208355256,NA,NA,0.345400799173548,3.24342020901238,NA,NA,10,-386.232236923949,793.487729661852,32.5545721441767,1.04366022980305e-09,0.055
"3834",-32.4942064798403,0.778867469115379,NA,NA,1.34830035066101,"+",-0.226677801448938,"+",0.148734970555507,NA,0.113640477012128,0.361262624416513,3.99337993186749,NA,NA,11,-385.129300361873,793.492245583559,32.5590880658837,1.04130634435054e-09,0.064
"755",62.3605144062168,NA,-11.8337792004033,NA,NA,"+",-0.155102505664853,"+",0.128034541564923,NA,0.0902370812342106,NA,NA,NA,NA,8,-388.414401699815,793.492397869676,32.559240352,1.04122705911955e-09,0.037
"8074",-34.6003327863385,0.710305341800621,NA,NA,1.74470436015922,NA,NA,NA,0.0911431738028743,0.173725131412869,0.105460869230193,0.183198153275926,3.4634597964317,1.13089008885391,NA,10,-386.234874490896,793.493004795745,32.5598472780697,1.04091113313456e-09,0.055
"777",-7.00635750177159,NA,NA,NA,0.49171632116376,NA,NA,NA,NA,0.143826278530044,0.0917971806953244,NA,NA,NA,NA,5,-391.610180722655,793.493088718038,32.5599312003625,1.04086745622649e-09,0.009
"13433",-6.39283308038192,NA,NA,NA,0.279328370513391,"+",-0.0919698005273244,"+",NA,NA,NA,-0.105583841267678,NA,0.227300952782508,"+",9,-387.330750598752,793.494834530838,32.5616770131626,1.03995927279958e-09,0.046
"4803",68.3382004458773,NA,-12.4467678629122,NA,NA,NA,NA,"+",0.142769169898167,NA,0.0726017918038762,NA,NA,-0.808410845646929,NA,7,-389.492352425791,793.498466319473,32.5653088017972,1.03807253024687e-09,0.027
"4522",-15.0143856303157,1.04181357840494,NA,NA,0.419469492696412,NA,-0.118785184752503,NA,0.141293847763667,0.104110306303214,NA,NA,NA,1.41575133391736,NA,8,-388.422346517508,793.508287505063,32.5751299873873,1.03298747429703e-09,0.037
"4285",0.73877049119065,NA,NA,0.29352925495511,-0.555867482753349,"+",-0.193843272490142,NA,0.139133538236486,NA,NA,NA,NA,-1.32574532118768,NA,8,-388.423997906954,793.511590283953,32.5784327662777,1.03128301743333e-09,0.037
"14241",-4.84317457335771,NA,NA,NA,NA,NA,-0.12828062298475,NA,0.0209079423125539,0.0798093462865366,0.089670923570594,-0.131438806263358,NA,0.12345084975166,"+",9,-387.339464717376,793.512262768086,32.57910525041,1.03093631499204e-09,0.046
"4954",-16.3088811112897,1.15961643739521,NA,NA,0.9013946659257,"+",NA,"+",NA,0.179209873573425,0.134303126030292,NA,NA,0.755616740019821,NA,9,-387.339526520416,793.512386374166,32.57922885649,1.03087260196256e-09,0.046
"1084",32.188671229805,0.758722404505061,-7.42091962469172,NA,0.437467768794862,"+",-0.12106448372847,NA,NA,NA,NA,0.0959419154642287,NA,NA,NA,8,-388.424863398475,793.513321266995,32.5801637493197,1.03039083686906e-09,0.037
"1946",-12.760477220795,1.09137010996765,NA,NA,0.599598753302798,"+",NA,NA,0.0916913379532305,0.14185989990976,0.118456280426957,0.0751470071229257,NA,NA,NA,9,-387.340889768064,793.515112869462,32.5819553517863,1.02946822478683e-09,0.046
